"","lhs","","rhs","support","confidence","lift"
"[1]53","{airborne=FALSE,toothed=FALSE}","=>","{predator=TRUE}",0.118811881188119,0.666666666666667,1.20238095238095
"[1]143","{airborne=FALSE,toothed=FALSE}","=>","{predator=TRUE}",0.118811881188119,0.666666666666667,1.20238095238095
"[1]56","{eggs=TRUE,toothed=TRUE}","=>","{predator=TRUE}",0.148514851485149,0.75,1.35267857142857
"[2]47","{eggs=TRUE,airborne=FALSE}","=>","{predator=TRUE}",0.257425742574257,0.702702702702703,1.26737451737452
"[1]146","{eggs=TRUE,toothed=TRUE}","=>","{predator=TRUE}",0.148514851485149,0.75,1.35267857142857
"[2]138","{eggs=TRUE,airborne=FALSE}","=>","{predator=TRUE}",0.257425742574257,0.702702702702703,1.26737451737452
"[1]57","{milk=FALSE,toothed=TRUE}","=>","{predator=TRUE}",0.158415841584158,0.761904761904762,1.37414965986395
"[2]48","{milk=FALSE,airborne=FALSE}","=>","{predator=TRUE}",0.267326732673267,0.710526315789474,1.28148496240601
"[1]147","{milk=FALSE,toothed=TRUE}","=>","{predator=TRUE}",0.158415841584158,0.761904761904762,1.37414965986395
"[2]139","{milk=FALSE,airborne=FALSE}","=>","{predator=TRUE}",0.267326732673267,0.710526315789474,1.28148496240601
"[1]58","{breathes=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.168316831683168,0.85,1.53303571428571
"[2]49","{fins=TRUE,domestic=FALSE}","=>","{predator=TRUE}",0.128712871287129,0.8125,1.46540178571429
"[3]36","{legs=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.168316831683168,0.772727272727273,1.39366883116883
"[4]30","{airborne=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.465346534653465,0.691176470588235,1.24658613445378
"[5]30","{domestic=FALSE,catsize=TRUE}","=>","{predator=TRUE}",0.257425742574257,0.684210526315789,1.23402255639098
"[6]22","{toothed=TRUE,domestic=FALSE}","=>","{predator=TRUE}",0.346534653465347,0.673076923076923,1.21394230769231
"[7]17","{hair=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.356435643564356,0.666666666666667,1.20238095238095
"[1]148","{breathes=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.168316831683168,0.85,1.53303571428571
"[2]140","{fins=TRUE,domestic=FALSE}","=>","{predator=TRUE}",0.128712871287129,0.8125,1.46540178571429
"[3]124","{legs=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.168316831683168,0.772727272727273,1.39366883116883
"[4]118","{airborne=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.465346534653465,0.691176470588235,1.24658613445378
"[5]119","{domestic=FALSE,catsize=TRUE}","=>","{predator=TRUE}",0.257425742574257,0.684210526315789,1.23402255639098
"[6]111","{toothed=TRUE,domestic=FALSE}","=>","{predator=TRUE}",0.346534653465347,0.673076923076923,1.21394230769231
"[7]18","{hair=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.356435643564356,0.666666666666667,1.20238095238095
"[1]59","{hair=FALSE,toothed=TRUE}","=>","{predator=TRUE}",0.178217821782178,0.782608695652174,1.41149068322981
"[2]50","{hair=FALSE,airborne=FALSE}","=>","{predator=TRUE}",0.287128712871287,0.725,1.30758928571429
"[3]37","{hair=FALSE,feathers=FALSE}","=>","{predator=TRUE}",0.267326732673267,0.710526315789474,1.28148496240601
"[4]31","{hair=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.356435643564356,0.666666666666667,1.20238095238095
"[1]149","{hair=FALSE,toothed=TRUE}","=>","{predator=TRUE}",0.178217821782178,0.782608695652174,1.41149068322981
"[2]141","{hair=FALSE,airborne=FALSE}","=>","{predator=TRUE}",0.287128712871287,0.725,1.30758928571429
"[3]125","{hair=FALSE,feathers=FALSE}","=>","{predator=TRUE}",0.267326732673267,0.710526315789474,1.28148496240601
"[4]119","{hair=FALSE,domestic=FALSE}","=>","{predator=TRUE}",0.356435643564356,0.666666666666667,1.20238095238095
"[1]60","{aquatic=TRUE,catsize=TRUE}","=>","{predator=TRUE}",0.118811881188119,0.923076923076923,1.66483516483516
"[2]51","{domestic=FALSE,catsize=TRUE}","=>","{predator=TRUE}",0.257425742574257,0.684210526315789,1.23402255639098
"[1]150","{aquatic=TRUE,catsize=TRUE}","=>","{predator=TRUE}",0.118811881188119,0.923076923076923,1.66483516483516
"[2]142","{domestic=FALSE,catsize=TRUE}","=>","{predator=TRUE}",0.257425742574257,0.684210526315789,1.23402255639098
"[1]61","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[2]52","{eggs=TRUE,aquatic=FALSE}","=>","{catsize=FALSE}",0.237623762376238,0.827586206896552,1.46642468239564
"[3]38","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[1]151","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[2]143","{eggs=TRUE,aquatic=FALSE}","=>","{catsize=FALSE}",0.237623762376238,0.827586206896552,1.46642468239564
"[3]126","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[1]62","{aquatic=TRUE,fins=FALSE}","=>","{catsize=FALSE}",0.138613861386139,0.736842105263158,1.3056325023084
"[1]152","{aquatic=TRUE,fins=FALSE}","=>","{catsize=FALSE}",0.138613861386139,0.736842105263158,1.3056325023084
"[1]63","{hair=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.148514851485149,0.9375,1.66118421052632
"[2]54","{hair=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.178217821782178,0.818181818181818,1.44976076555024
"[3]39","{hair=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.346534653465347,0.813953488372093,1.44226846185231
"[4]32","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[5]32","{hair=FALSE,feathers=FALSE}","=>","{catsize=FALSE}",0.297029702970297,0.789473684210526,1.398891966759
"[6]24","{hair=FALSE,legs=TRUE}","=>","{catsize=FALSE}",0.277227722772277,0.777777777777778,1.37816764132554
"[1]153","{hair=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.148514851485149,0.9375,1.66118421052632
"[2]145","{hair=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.178217821782178,0.818181818181818,1.44976076555024
"[3]127","{hair=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.346534653465347,0.813953488372093,1.44226846185231
"[4]120","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[5]120","{hair=FALSE,feathers=FALSE}","=>","{catsize=FALSE}",0.297029702970297,0.789473684210526,1.398891966759
"[6]112","{hair=FALSE,legs=TRUE}","=>","{catsize=FALSE}",0.277227722772277,0.777777777777778,1.37816764132554
"[1]64","{milk=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.188118811881188,0.95,1.68333333333333
"[2]55","{feathers=FALSE,milk=FALSE}","=>","{catsize=FALSE}",0.336633663366337,0.85,1.50614035087719
"[3]40","{milk=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.217821782178218,0.846153846153846,1.49932523616734
"[4]33","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[5]33","{milk=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.386138613861386,0.829787234042553,1.47032474804031
"[6]25","{milk=FALSE,breathes=TRUE}","=>","{catsize=FALSE}",0.316831683168317,0.82051282051282,1.45389113810166
"[7]20","{milk=FALSE,toothed=TRUE}","=>","{catsize=FALSE}",0.168316831683168,0.80952380952381,1.4344193817878
"[1]154","{milk=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.188118811881188,0.95,1.68333333333333
"[2]146","{feathers=FALSE,milk=FALSE}","=>","{catsize=FALSE}",0.336633663366337,0.85,1.50614035087719
"[3]128","{milk=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.217821782178218,0.846153846153846,1.49932523616734
"[4]121","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[5]121","{milk=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.386138613861386,0.829787234042553,1.47032474804031
"[6]113","{milk=FALSE,breathes=TRUE}","=>","{catsize=FALSE}",0.316831683168317,0.82051282051282,1.45389113810166
"[7]110","{milk=FALSE,toothed=TRUE}","=>","{catsize=FALSE}",0.168316831683168,0.80952380952381,1.4344193817878
"[1]65","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[2]56","{eggs=TRUE,aquatic=FALSE}","=>","{catsize=FALSE}",0.237623762376238,0.827586206896552,1.46642468239564
"[3]41","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[1]155","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[2]147","{eggs=TRUE,aquatic=FALSE}","=>","{catsize=FALSE}",0.237623762376238,0.827586206896552,1.46642468239564
"[3]129","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[1]66","{aquatic=TRUE,fins=FALSE}","=>","{catsize=FALSE}",0.138613861386139,0.736842105263158,1.3056325023084
"[1]156","{aquatic=TRUE,fins=FALSE}","=>","{catsize=FALSE}",0.138613861386139,0.736842105263158,1.3056325023084
"[1]67","{hair=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.148514851485149,0.9375,1.66118421052632
"[2]58","{hair=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.178217821782178,0.818181818181818,1.44976076555024
"[3]42","{hair=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.346534653465347,0.813953488372093,1.44226846185231
"[4]34","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[5]35","{hair=FALSE,feathers=FALSE}","=>","{catsize=FALSE}",0.297029702970297,0.789473684210526,1.398891966759
"[6]27","{hair=FALSE,legs=TRUE}","=>","{catsize=FALSE}",0.277227722772277,0.777777777777778,1.37816764132554
"[1]157","{hair=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.148514851485149,0.9375,1.66118421052632
"[2]149","{hair=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.178217821782178,0.818181818181818,1.44976076555024
"[3]130","{hair=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.346534653465347,0.813953488372093,1.44226846185231
"[4]122","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[5]122","{hair=FALSE,feathers=FALSE}","=>","{catsize=FALSE}",0.297029702970297,0.789473684210526,1.398891966759
"[6]114","{hair=FALSE,legs=TRUE}","=>","{catsize=FALSE}",0.277227722772277,0.777777777777778,1.37816764132554
"[1]68","{milk=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.188118811881188,0.95,1.68333333333333
"[2]59","{feathers=FALSE,milk=FALSE}","=>","{catsize=FALSE}",0.336633663366337,0.85,1.50614035087719
"[3]43","{milk=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.217821782178218,0.846153846153846,1.49932523616734
"[4]35","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[5]36","{milk=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.386138613861386,0.829787234042553,1.47032474804031
"[6]28","{milk=FALSE,breathes=TRUE}","=>","{catsize=FALSE}",0.316831683168317,0.82051282051282,1.45389113810166
"[7]22","{milk=FALSE,toothed=TRUE}","=>","{catsize=FALSE}",0.168316831683168,0.80952380952381,1.4344193817878
"[1]158","{milk=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.188118811881188,0.95,1.68333333333333
"[2]150","{feathers=FALSE,milk=FALSE}","=>","{catsize=FALSE}",0.336633663366337,0.85,1.50614035087719
"[3]131","{milk=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.217821782178218,0.846153846153846,1.49932523616734
"[4]123","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[5]123","{milk=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.386138613861386,0.829787234042553,1.47032474804031
"[6]115","{milk=FALSE,breathes=TRUE}","=>","{catsize=FALSE}",0.316831683168317,0.82051282051282,1.45389113810166
"[7]111","{milk=FALSE,toothed=TRUE}","=>","{catsize=FALSE}",0.168316831683168,0.80952380952381,1.4344193817878
"[1]69","{aquatic=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.346534653465347,0.660377358490566,1.55111891180342
"[2]60","{feathers=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.619047619047619,1.45404208194906
"[3]44","{backbone=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.59375,1.39462209302326
"[4]36","{airborne=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.569230769230769,1.33703041144902
"[5]37","{backbone=TRUE,breathes=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.565217391304348,1.32760364004044
"[6]29","{backbone=TRUE,fins=FALSE}","=>","{hair=TRUE}",0.366336633663366,0.560606060606061,1.31677237491191
"[7]23","{predator=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.188118811881188,0.527777777777778,1.23966408268734
"[1]159","{aquatic=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.346534653465347,0.660377358490566,1.55111891180342
"[2]151","{feathers=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.619047619047619,1.45404208194906
"[3]132","{backbone=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.59375,1.39462209302326
"[4]124","{airborne=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.569230769230769,1.33703041144902
"[5]124","{backbone=TRUE,breathes=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.565217391304348,1.32760364004044
"[6]116","{backbone=TRUE,fins=FALSE}","=>","{hair=TRUE}",0.366336633663366,0.560606060606061,1.31677237491191
"[7]112","{predator=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.188118811881188,0.527777777777778,1.23966408268734
"[1]70","{eggs=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.926829268292683,2.1769710720363
"[2]61","{toothed=TRUE,breathes=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.808510638297872,1.89905987135082
"[3]45","{breathes=TRUE,catsize=TRUE}","=>","{hair=TRUE}",0.297029702970297,0.769230769230769,1.80679785330948
"[4]37","{feathers=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.425742574257426,0.716666666666667,1.68333333333333
"[5]38","{airborne=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.660714285714286,1.55191029900332
"[6]30","{aquatic=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.609375,1.4313226744186
"[7]24","{breathes=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.415841584158416,0.575342465753425,1.35138579165339
"[8]20","{backbone=TRUE,breathes=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.565217391304348,1.32760364004044
"[9]17","{predator=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.227722772277228,0.560975609756098,1.31764038570618
"[10]3","{breathes=TRUE,venomous=FALSE}","=>","{hair=TRUE}",0.405940594059406,0.546666666666667,1.28403100775194
"[11]4","{breathes=TRUE,tail=TRUE}","=>","{hair=TRUE}",0.326732673267327,0.540983606557377,1.27068242470454
"[12]2","{breathes=TRUE,fins=FALSE}","=>","{hair=TRUE}",0.405940594059406,0.539473684210526,1.2671358629131
"[1]160","{eggs=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.926829268292683,2.1769710720363
"[2]152","{toothed=TRUE,breathes=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.808510638297872,1.89905987135082
"[3]133","{breathes=TRUE,catsize=TRUE}","=>","{hair=TRUE}",0.297029702970297,0.769230769230769,1.80679785330948
"[4]125","{feathers=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.425742574257426,0.716666666666667,1.68333333333333
"[5]125","{airborne=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.660714285714286,1.55191029900332
"[6]117","{aquatic=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.609375,1.4313226744186
"[7]113","{breathes=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.415841584158416,0.575342465753425,1.35138579165339
"[8]110","{backbone=TRUE,breathes=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.565217391304348,1.32760364004044
"[9]18","{predator=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.227722772277228,0.560975609756098,1.31764038570618
"[10]11","{breathes=TRUE,venomous=FALSE}","=>","{hair=TRUE}",0.405940594059406,0.546666666666667,1.28403100775194
"[11]11","{breathes=TRUE,tail=TRUE}","=>","{hair=TRUE}",0.326732673267327,0.540983606557377,1.27068242470454
"[12]11","{breathes=TRUE,fins=FALSE}","=>","{hair=TRUE}",0.405940594059406,0.539473684210526,1.2671358629131
"[1]71","{milk=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.376237623762376,1,2.34883720930233
"[2]62","{legs=TRUE,type=mammal}","=>","{hair=TRUE}",0.376237623762376,1,2.34883720930233
"[3]46","{eggs=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.973684210526316,2.28702570379437
"[4]38","{toothed=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.880952380952381,2.06921373200443
"[5]39","{legs=TRUE,catsize=TRUE}","=>","{hair=TRUE}",0.287128712871287,0.783783783783784,1.84098051539912
"[6]31","{feathers=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.415841584158416,0.724137931034483,1.70088211708099
"[7]25","{airborne=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.356435643564356,0.666666666666667,1.56589147286822
"[8]21","{aquatic=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.65,1.52674418604651
"[9]19","{backbone=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.59375,1.39462209302326
"[10]4","{predator=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.227722772277228,0.58974358974359,1.38521168753727
"[11]5","{legs=TRUE,tail=TRUE}","=>","{hair=TRUE}",0.326732673267327,0.578947368421053,1.35985312117503
"[12]3","{breathes=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.415841584158416,0.575342465753425,1.35138579165339
"[13]2","{venomous=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.396039603960396,0.540540540540541,1.26964173475801
"[1]161","{milk=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.376237623762376,1,2.34883720930233
"[2]153","{legs=TRUE,type=mammal}","=>","{hair=TRUE}",0.376237623762376,1,2.34883720930233
"[3]134","{eggs=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.973684210526316,2.28702570379437
"[4]126","{toothed=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.366336633663366,0.880952380952381,2.06921373200443
"[5]126","{legs=TRUE,catsize=TRUE}","=>","{hair=TRUE}",0.287128712871287,0.783783783783784,1.84098051539912
"[6]118","{feathers=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.415841584158416,0.724137931034483,1.70088211708099
"[7]114","{airborne=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.356435643564356,0.666666666666667,1.56589147286822
"[8]111","{aquatic=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.65,1.52674418604651
"[9]110","{backbone=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.376237623762376,0.59375,1.39462209302326
"[10]12","{predator=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.227722772277228,0.58974358974359,1.38521168753727
"[11]12","{legs=TRUE,tail=TRUE}","=>","{hair=TRUE}",0.326732673267327,0.578947368421053,1.35985312117503
"[12]12","{breathes=TRUE,legs=TRUE}","=>","{hair=TRUE}",0.415841584158416,0.575342465753425,1.35138579165339
"[13]11","{venomous=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.396039603960396,0.540540540540541,1.26964173475801
"[1]72","{milk=TRUE,aquatic=FALSE}","=>","{hair=TRUE}",0.346534653465347,1,2.34883720930233
"[2]63","{aquatic=FALSE,type=mammal}","=>","{hair=TRUE}",0.346534653465347,1,2.34883720930233
"[3]47","{eggs=FALSE,aquatic=FALSE}","=>","{hair=TRUE}",0.346534653465347,0.972222222222222,2.28359173126615
"[4]39","{aquatic=FALSE,toothed=TRUE}","=>","{hair=TRUE}",0.346534653465347,0.921052631578947,2.16340269277846
"[5]40","{aquatic=FALSE,catsize=TRUE}","=>","{hair=TRUE}",0.257425742574257,0.838709677419355,1.96999249812453
"[6]32","{feathers=FALSE,aquatic=FALSE}","=>","{hair=TRUE}",0.386138613861386,0.764705882352941,1.79616963064295
"[7]26","{airborne=FALSE,aquatic=FALSE}","=>","{hair=TRUE}",0.326732673267327,0.717391304347826,1.6850353892821
"[8]22","{aquatic=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.346534653465347,0.660377358490566,1.55111891180342
"[9]20","{aquatic=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.65,1.52674418604651
"[10]5","{aquatic=FALSE,tail=TRUE}","=>","{hair=TRUE}",0.297029702970297,0.612244897959184,1.43806359753204
"[11]6","{aquatic=FALSE,breathes=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.609375,1.4313226744186
"[12]4","{aquatic=FALSE,venomous=FALSE}","=>","{hair=TRUE}",0.366336633663366,0.60655737704918,1.42470453678994
"[1]162","{milk=TRUE,aquatic=FALSE}","=>","{hair=TRUE}",0.346534653465347,1,2.34883720930233
"[2]154","{aquatic=FALSE,type=mammal}","=>","{hair=TRUE}",0.346534653465347,1,2.34883720930233
"[3]135","{eggs=FALSE,aquatic=FALSE}","=>","{hair=TRUE}",0.346534653465347,0.972222222222222,2.28359173126615
"[4]127","{aquatic=FALSE,toothed=TRUE}","=>","{hair=TRUE}",0.346534653465347,0.921052631578947,2.16340269277846
"[5]127","{aquatic=FALSE,catsize=TRUE}","=>","{hair=TRUE}",0.257425742574257,0.838709677419355,1.96999249812453
"[6]119","{feathers=FALSE,aquatic=FALSE}","=>","{hair=TRUE}",0.386138613861386,0.764705882352941,1.79616963064295
"[7]115","{airborne=FALSE,aquatic=FALSE}","=>","{hair=TRUE}",0.326732673267327,0.717391304347826,1.6850353892821
"[8]112","{aquatic=FALSE,backbone=TRUE}","=>","{hair=TRUE}",0.346534653465347,0.660377358490566,1.55111891180342
"[9]111","{aquatic=FALSE,legs=TRUE}","=>","{hair=TRUE}",0.386138613861386,0.65,1.52674418604651
"[10]13","{aquatic=FALSE,tail=TRUE}","=>","{hair=TRUE}",0.297029702970297,0.612244897959184,1.43806359753204
